2 83,77612 19,63684 0 0 -123 347 353 348 350 255 0 2 -8,99784 -0,4041241 -2,179628
2 83,81052 19,63684 0 0 -123 347 352 348 350 255 0 3 -10,74143 -0,3971514 -2,174324
2 83,84409 19,63684 0 0 -123 347 352 348 350 255 0 3 -12,56946 -0,3120629 -2,17029
2 83,87706 19,63684 0 0 -123 347 352 348 350 255 0 4 -13,61792 -0,212843 -2,186874
2 83,90978 19,63684 0 0 -123 347 352 348 350 255 0 4 -14,37241 0,02112468 -2,214936
2 83,94217 19,63684 0 0 -123 347 351 348 350 255 0 4 -15,18675 0,1889962 -2,235277
2 83,97382 19,63684 0 0 -123 347 351 348 350 255 0 4 -15,72139 0,2349575 -2,218699
2 84,00475 19,63684 0 0 -123 347 351 348 349 255 0 4 -15,97674 0,2117627 -2,195004
2 84,03517 19,63684 0 0 -123 347 351 348 349 255 0 4 -15,94623 0,2042015 -2,170438
2 84,06525 19,63684 0 0 -123 347 351 348 349 255 0 4 -15,64805 0,1937951 -2,14849
2 84,09515 19,63684 0 0 -123 347 351 348 349 255 0 4 -15,10072 0,1513334 -2,117692
2 84,12514 19,63684 0 0 -123 347 350 348 349 255 0 3 -14,33086 0,08509496 -2,103164
2 84,15575 19,63684 0 0 -123 347 350 349 349 255 0 3 -13,44837 0,0642648 -2,111801
2 84,187 19,63684 0 0 -123 347 350 349 349 255 0 3 -12,43115 0,0539667 -2,115461
2 84,22141 19,63684 0 0 -123 347 350 349 349 255 0 3 -12,33077 9,680167E-06 -2,099037
2 84,24901 19,63684 0 0 -123 347 350 348 349 255 0 3 -12,38114 -0,1506775 -2,04065
2 84,27913 19,63684 0 0 -123 347 349 348 349 255 0 3 -12,41737 -0,2384859 -1,997717
2 84,31171 19,63684 0 0 -123 347 349 348 349 255 0 3 -12,62983 -0,2810372 -1,964163
2 84,33811 19,63684 0 0 -123 347 349 348 348 255 0 3 -13,066 -0,3573047 -1,956246
2 84,3672 19,63684 0 0 -123 347 349 348 348 255 0 3 -13,77656 -0,4437575 -1,959915
2 84,39587 19,63684 0 0 -123 347 349 348 348 255 0 4 -14,80098 -0,5404608 -1,963297
2 84,42356 19,63684 0 0 -123 347 349 348 348 255 0 4 -15,88596 -0,6162776 -1,932836
2 84,45003 19,63684 0 0 -123 347 349 348 348 255 0 4 -17,19892 -0,5813559 -1,906917
2 84,47491 19,63684 0 0 -123 347 349 348 348 255 0 5 -18,70374 -0,4440897 -1,866948
2 84,49844 19,63684 0 0 -123 347 349 349 348 255 0 5 -20,14168 -0,2985553 -1,84973
2 84,52158 19,63684 0 0 -123 348 349 349 348 255 0 5 -20,25414 -0,1024287 -1,881994
2 84,54498 19,63684 0 0 -123 348 349 349 348 255 0 6 -20,86808 0,04247954 -1,950245
2 84,56815 19,63684 0 0 -123 348 349 349 348 255 0 6 -21,2885 0,03796095 -1,970266
2 84,59053 19,63684 0 0 -123 348 349 349 348 255 0 6 -21,46304 -0,009168286 -1,939794
2 84,61512 19,63684 0 0 -123 348 349 350 348 255 0 6 -21,65731 -0,08189547 -1,96925
2 84,63536 19,63684 0 0 -123 348 349 350 349 255 0 5 -21,35893 0,1146019 -1,951665
2 84,65788 19,63684 0 0 -123 348 349 350 349 255 0 5 -20,72176 -0,1113031 -1,921877
2 84,68046 19,63684 0 0 -123 348 349 350 349 255 0 5 -19,83043 0,07671949 -1,887976
2 84,70341 19,63684 0 0 -123 348 349 350 349 255 0 5 -18,80101 0,1896197 -1,870945
2 84,72717 19,63684 0 0 -123 348 348 350 349 255 0 5 -17,74737 -0,1078385 -1,873127
2 84,75199 19,63684 0 0 -123 348 348 350 349 255 0 4 -16,54789 -0,2365928 -1,888596
2 84,7775 19,63684 0 0 -123 348 348 350 348 255 0 4 -15,38478 -0,2365961 -1,877363
2 84,80356 19,63684 0 0 -123 348 348 350 348 255 0 4 -14,10955 -0,1174513 -1,861261
2 84,8306 19,63684 0 0 -123 348 348 350 348 255 0 3 -12,73018 0,01940021 -1,878324
2 84,85828 19,63684 0 0 -123 348 348 350 348 255 0 3 -11,42971 0,1175316 -1,864048
2 84,88648 19,63684 0 0 -123 348 348 350 348 255 0 3 -10,05422 0,1806356 -1,859865
2 84,92249 19,63684 0 0 -123 348 348 350 348 255 0 2 -8,542456 0,1712096 -1,859669
2 84,96832 19,63684 0 0 -123 348 348 350 348 255 0 2 -7,164154 0,1124049 -3,190167
2 85,02142 19,63684 0 0 -123 348 348 350 348 255 0 2 -5,848132 0,02586947 -3,237853
2 85,08739 19,63684 0 0 -123 347 347 350 348 255 0 1 -5,095801 -0,07241709 -3,674247
2 85,14096 19,63684 0 0 -123 347 347 350 348 255 0 1 -4,257978 -0,1103786 -3,579886
2 85,19846 19,63684 0 0 -123 347 347 350 348 255 0 1 -3,47202 -0,0833711 -3,470891
2 85,25846 19,63684 0 0 -123 347 347 349 348 255 0 1 -2,75079 -0,07524869 -3,650986
2 85,32071 19,63684 0 0 -123 347 347 349 347 255 0 1 -2,215109 -0,07141659 -3,759813
2 85,38304 19,63684 0 0 -123 347 347 349 347 255 0 0 -1,756373 -0,1626543 -3,736203
2 85,45269 19,63684 0 0 -123 347 347 349 347 255 0 0 -1,352034 -0,3312511 -3,823093
2 85,51141 19,63684 0 0 -123 347 347 349 347 255 0 0 -1,059961 -0,3593898 -3,935554
2 85,57753 19,63684 0 0 -123 347 347 349 347 255 0 0 -0,8229111 -0,2930238 -3,980229
2 85,651 19,63684 0 0 -123 347 347 349 347 255 0 0 -0,6224969 -0,168228 -4,003375
2 85,71195 19,63684 0 0 -123 347 347 349 347 255 0 0 -0,4703056 -0,04567305 -4,069977
2 85,78059 19,63684 0 0 -123 346 346 349 347 255 0 0 -0,334194 0,03743671 -4,11984
2 85,85676 19,63684 0 0 -123 346 346 348 347 255 0 0 -0,2134458 0,07265247 -4,164763
2 85,91982 19,63684 0 0 -123 346 346 348 347 255 0 0 -0,1284969 0,08629171 -4,216001
2 85,99058 19,63684 0 0 -123 346 346 348 347 255 0 0 -0,05722426 0,05913044 -4,253856
2 86,06198 19,63684 0 0 -123 346 346 348 347 255 0 0 0,008220769 0,04128148 -4,283411
2 86,13406 19,63684 0 0 -123 346 346 348 347 255 0 0 0,05618969 0,01788799 -4,331549
2 86,20699 19,63684 0 0 -123 346 346 348 347 255 0 0 0,09833813 0,009974727 -4,374215
2 86,2807 19,63684 0 0 -123 346 346 348 347 255 0 0 0,1303872 0,001567208 -4,436133
2 86,3552 19,63684 0 0 -123 346 346 348 347 255 0 0 0,1539994 -0,0141034 -4,485223
2 86,43043 19,63684 0 0 -123 346 346 348 347 255 0 0 0,1742542 -0,02387751 -4,523878
2 86,50637 19,63684 0 0 -123 346 346 348 347 255 0 0 0,1918782 -0,01955301 -4,557487
2 86,58304 19,63684 0 0 -123 346 346 348 347 255 0 0 0,2041411 -0,02787596 -4,606491
2 86,66049 19,63684 0 0 -123 346 346 348 347 255 0 0 -0,1253477 -0,01591739 -4,650993
2 86,73859 19,63684 0 0 -123 346 346 348 347 255 0 0 -0,6952777 -0,1032336 -4,696137
2 86,81725 19,63684 0 0 -123 346 346 347 346 255 0 0 -1,195818 -0,1198754 -4,733832
2 86,89642 19,63684 0 0 -123 346 346 347 346 255 0 0 -1,789077 -0,08763091 -4,759245
2 86,9762 19,63684 0 0 -123 346 346 347 346 255 0 0 -2,567932 -0,03853454 -4,790027
2 87,05657 19,63684 0 0 -123 346 346 347 346 255 0 1 -3,383944 -0,01301927 -4,837816
2 87,13743 19,63684 0 0 -123 346 345 347 346 255 0 1 -4,315576 -0,01091837 -4,867713
2 87,21865 19,63684 0 0 -123 345 345 347 346 255 0 1 -4,910311 -0,1332211 -4,917267
2 87,30115 19,63684 0 0 -123 345 345 347 346 255 0 1 -5,140849 -0,09236179 -5,009197
2 87,38513 19,63684 0 0 -123 345 345 347 346 255 0 2 -5,350234 -0,08397733 -5,096203
2 87,47025 19,63684 0 0 -123 345 345 347 346 255 0 2 -5,609649 -0,06054745 -5,159961
2 87,55589 19,63684 0 0 -123 345 345 347 346 255 0 1 -5,659877 -0,006581627 -5,196438
2 87,64196 19,63684 0 0 -123 345 345 347 346 255 0 1 -5,486037 0,1458651 -5,213879
2 87,72824 19,63684 0 0 -123 345 345 347 346 255 0 1 -5,072611 0,2854642 -5,231503
2 87,81474 19,63684 0 0 -123 345 345 347 346 255 0 1 -4,522839 0,3588045 -5,236472
2 87,90154 19,63684 0 0 -123 345 345 347 346 255 0 1 -3,82724 0,3634909 -5,245954
2 87,98878 19,63684 0 0 -123 345 345 347 346 255 0 0 -2,874615 0,2972716 -5,251261
2 88,07641 19,63684 0 0 -123 345 345 347 346 255 0 0 -2,332895 0,2203576 -5,270639
2 88,16434 19,63684 0 0 -123 345 345 347 346 255 0 0 -1,424446 0,09728393 -5,280973
2 88,26112 19,63684 0 0 -123 345 345 347 346 255 0 0 -0,6345121 -0,1365851 -5,283644
2 88,34082 19,63684 0 0 -123 345 345 347 346 255 0 0 -0,06848442 -0,3348456 -5,321681
2 88,43031 19,63684 0 0 -123 345 345 347 346 255 0 0 -0,08442162 -0,4160009 -5,381341
2 88,52109 19,63684 0 0 -123 345 345 347 346 255 0 0 0,0220102 -0,4057953 -5,451542
2 88,61288 19,63684 0 0 -123 345 345 347 346 255 0 0 0,2147458 -0,2922331 -5,514445
2 88,70548 19,63684 0 0 -123 345 345 347 346 255 0 0 0,558886 -0,06373399 -5,558793
2 88,80798 19,63684 0 0 -123 345 345 347 346 255 0 0 0,6604262 0,07269958 -5,598959
2 88,89233 19,63684 0 0 -123 345 345 347 346 255 0 0 0,6700758 0,1094891 -5,628592
2 88,98634 19,63684 0 0 -123 345 345 347 346 255 0 0 0,6573778 0,1225055 -5,644919
2 89,06387 19,63684 0 0 -123 345 345 347 346 76 0 0 0,6367745 0,1273706 -5,027602
2 88,96118 19,63684 0 0 -123 345 345 347 346 76 0 0 0,5951863 0,1892395 7,57416
2 88,85503 19,63684 0 0 -123 345 345 347 346 76 0 0 0,5503448 0,370249 7,47154
2 88,75197 19,63684 0 0 -123 345 345 347 346 76 0 0 0,5111395 0,5561323 6,845298
2 88,65018 19,63684 0 0 -123 345 345 346 346 76 0 0 0,4655609 0,466687 6,416593
2 88,59206 19,63684 0 0 -123 345 345 346 346 255 0 0 0,4465139 0,1252337 3,60817
2 88,54957 19,63684 0 0 -123 345 345 346 346 255 0 0 0,4115806 -0,5848237 1,418488
2 88,52811 19,63684 0 0 -123 345 345 346 346 255 0 0 0,3794374 -0,9409015 0,320365
2 88,58519 19,63684 0 0 -123 345 345 346 346 255 0 0 0,3479955 -0,6333086 -3,715974
2 88,68861 19,63684 0 0 -123 345 345 346 346 255 0 0 0,3390791 -0,3465154 -5,747762
2 88,80655 19,63684 0 0 -123 345 345 346 346 255 0 0 0,3287183 -0,1304661 -8,144631
2 88,95964 19,63684 0 0 -123 345 345 346 346 255 0 0 0,3162817 -0,03285953 -9,764752
2 89,0145 19,63684 0 0 -123 345 345 346 346 255 0 0 0,6898841 0,03335789 -5,992563
2 89,16449 19,63684 0 0 -123 345 345 346 346 255 0 0 1,182702 0,326391 -5,991467
2 89,23956 19,63684 0 0 -123 345 345 347 346 255 0 0 1,678333 0,3265621 -2,531818
2 89,31528 19,63684 0 0 -123 345 345 346 346 255 0 0 2,360137 0,3020431 -4,527211
2 89,42744 19,63684 0 0 -123 345 345 346 346 255 0 0 3,1357 0,1710757 -7,195717
2 89,52191 19,63684 0 0 -123 345 345 346 346 255 0 0 3,995821 -0,09602311 -5,641308
2 89,6007 19,63684 0 0 -123 345 345 346 346 255 0 -1 5,071389 -0,2710349 -4,901592
2 89,69505 19,63684 0 0 -123 345 345 346 346 255 0 -1 6,154903 -0,2675994 -5,878112
2 89,78902 19,63684 0 0 -123 345 345 346 346 255 0 -1 6,951662 -0,2902956 -5,567368
2 89,87335 19,63684 0 0 -123 345 345 346 346 255 0 -2 6,667259 -0,1990599 -5,018061
2 89,96336 19,63684 0 0 -123 345 345 346 346 255 0 -2 7,013346 -0,08033734 -5,552231
2 90,05762 19,63684 0 0 -123 345 345 346 346 255 0 -2 7,221313 -0,03051758 -5,718583
2 90,15533 19,63684 0 0 -123 345 345 346 346 255 0 -2 7,169058 0,07836395 -5,337805
2 90,23482 19,63684 0 0 -123 345 345 346 346 255 0 -1 6,848737 0,2481489 -5,381322
2 90,32504 19,63684 0 0 -123 345 345 346 346 255 0 -1 6,302921 0,4429758 -5,482555
2 90,41303 19,63684 0 0 -123 345 345 346 346 255 0 -1 5,533516 0,5139573 -5,284393
2 90,49933 19,63684 0 0 -123 345 345 346 346 255 0 -1 5,022547 0,4591492 -5,210042
2 90,58634 19,63684 0 0 -123 345 345 346 346 255 0 0 4,54307 0,2121404 -5,257515
2 90,67281 19,63684 0 0 -123 345 345 346 346 255 0 0 3,892579 -0,04480976 -5,194656
2 90,75793 19,63684 0 0 -123 345 345 346 346 255 0 0 3,339443 -0,2136686 -5,110686
2 90,84325 19,63684 0 0 -123 345 345 346 346 255 0 0 2,856584 -0,3991926 -5,138548
2 90,93774 19,63684 0 0 -123 345 345 346 346 255 0 0 2,431465 -0,4342115 -5,16404
2 91,01513 19,63684 0 0 -123 345 345 346 346 255 0 0 2,111224 -0,3656074 -5,165451
2 91,10113 19,63684 0 0 -123 345 345 346 346 255 0 0 1,806344 -0,2228423 -5,160736
2 91,19556 19,63684 0 0 -123 345 345 346 346 255 0 0 1,524482 -0,05501146 -5,150704
2 91,27231 19,63684 0 0 -123 345 345 346 346 255 0 0 1,314982 0,0783973 -5,112936
2 91,35706 19,63684 0 0 -123 345 345 346 346 255 0 0 1,147022 0,1539422 -5,084699
2 91,44139 19,63684 0 0 -123 345 345 346 346 255 0 0 1,002026 0,2024417 -5,057258
2 91,52524 19,63684 0 0 -123 345 345 346 346 255 0 0 1,240614 0,1908996 -5,026143
2 91,60863 19,63684 0 0 -123 345 345 346 346 255 0 0 1,696681 0,09850106 -4,999903
2 91,69205 19,63684 0 0 -123 344 345 346 346 255 0 0 2,308133 0,04856199 -5,005994
2 91,77507 19,63684 0 0 -123 344 345 346 346 255 0 0 2,987516 0,05468594 -4,97689
2 91,85747 19,63684 0 0 -123 344 344 346 346 255 0 0 3,876125 0,135653 -4,941386
2 91,93922 19,63684 0 0 -123 344 344 346 346 255 0 -1 4,960827 0,1657114 -4,907536
2 92,02033 19,63684 0 0 -123 344 344 346 346 255 0 -1 6,11133 0,1173515 -4,877768
2 92,10066 19,63684 0 0 -123 344 344 346 346 255 0 -1 7,45827 0,08155185 -4,84041
2 92,1803 19,63684 0 0 -123 344 344 346 346 255 0 -2 8,992874 -0,2415979 -4,828359
2 92,25969 19,63684 0 0 -123 344 344 346 346 255 0 -2 10,51249 -0,4071652 -4,839711
2 92,33884 19,63684 0 0 -123 345 344 346 346 255 0 -2 12,16024 -0,4431026 -4,868062
2 92,42585 19,63684 0 0 -123 345 345 346 346 255 0 -3 12,81514 -0,3078638 -4,901919
2 92,49706 19,63684 0 0 -123 345 345 346 346 255 0 -3 12,80395 1,578547 -4,93035
2 92,57598 19,63684 0 0 -123 345 345 346 346 255 0 -3 13,43329 1,392205 -4,942766
2 92,66231 19,63684 0 0 -123 345 345 346 347 255 0 -3 13,74681 1,072064 -4,929884
2 92,73234 19,63684 0 0 -123 345 345 346 347 255 0 -3 13,33811 2,587624 -4,887092
2 92,80951 19,63684 0 0 -123 345 345 346 347 255 0 -3 13,01546 1,614687 -4,84067
2 92,8862 19,63684 0 0 -123 345 345 346 347 255 0 -2 12,19977 1,368948 -4,789754
2 92,96272 19,63684 0 0 -123 345 344 346 347 255 0 -2 11,08149 2,048402 -4,760961
2 93,03915 19,63684 0 0 -123 345 344 346 347 255 0 -2 10,10714 0,8898942 -4,729876
2 93,11545 19,63684 0 0 -123 345 344 346 347 255 0 -2 8,843635 0,4227451 -4,69013
2 93,19175 19,63684 0 0 -123 344 344 346 347 255 0 -1 7,521393 1,037326 -4,671524
2 93,26807 19,63684 0 0 -123 344 344 346 347 255 0 -1 6,696852 0,4082056 -4,648246
2 93,34424 19,63684 0 0 -123 344 344 346 347 255 0 -1 5,889629 0,07980174 -4,616683
2 93,42005 19,63684 0 0 -123 344 344 346 347 255 0 -1 5,054635 0,1908197 -4,582486
2 93,49556 19,63684 0 0 -123 344 344 346 347 255 0 0 4,308599 0,05168986 -4,548327
2 93,5708 19,63684 0 0 -123 344 344 346 347 255 0 0 3,594622 0,0297297 -4,528926
2 93,64599 19,63684 0 0 -123 344 344 346 347 255 0 0 3,029962 -0,1111271 -4,52474
2 93,72137 19,63684 0 0 -123 344 344 346 347 255 0 0 2,577795 -0,2595152 -4,53345
2 93,75665 19,63684 0 0 -123 344 344 346 347 255 0 0 2,162388 -0,2677583 -0,9758956
2 93,7672 19,63684 0 0 -123 344 344 346 347 255 0 0 1,562311 -0,03639284 -0,780638
2 93,76714 19,63684 0 0 -123 344 344 346 347 255 0 0 0,8299459 0,2861304 0,2400576
2 93,76345 19,63684 0 0 -123 344 344 346 347 255 0 0 0,01099886 0,2914976 0,2259131
2 93,76914 19,63684 0 0 -123 344 344 346 347 255 0 0 -0,8078253 0,1568366 -0,40133
2 93,77325 19,63684 0 0 -123 344 344 346 346 255 0 0 -1,764152 -0,05048262 -0,1855702
2 93,7725 19,63684 0 0 -123 344 344 346 346 255 0 0 -2,872281 -0,1341292 0,04796572
2 93,77444 19,63684 0 0 -123 344 344 346 346 255 0 0 -4,039674 -0,08492628 -0,175839
2 93,77697 19,63684 0 0 -123 344 344 346 346 255 0 1 -5,403311 -0,02895203 -0,1649677
2 93,77687 19,63684 0 0 -123 344 344 346 346 255 0 1 -6,932925 -0,2146799 -0,01390814
2 93,77798 19,63684 0 0 -123 344 344 346 346 255 0 2 -6,93448 1,264474 -0,1652153
2 93,78093 19,63684 0 0 -123 344 344 346 346 255 0 2 -7,588054 0,7941053 -0,2692585
2 93,78307 19,63684 0 0 -123 344 344 346 346 255 0 2 -8,317334 0,4575145 -0,2021416
2 93,78405 19,63684 0 0 -123 344 344 346 346 255 0 2 -8,487362 1,715251 -0,1849159
2 93,78545 19,63684 0 0 -123 344 344 346 346 255 0 2 -8,644098 1,667594 -0,2077648
2 93,78634 19,63684 0 0 -123 344 344 346 346 255 0 2 -8,430571 1,650798 -0,1570183
2 93,78664 19,63684 0 0 -123 344 344 346 346 255 0 2 -7,688266 3,361429 -0,1272454
2 93,78716 19,63684 0 0 -123 344 344 346 346 255 0 1 -7,111352 2,345826 -0,1343846
2 93,7878 19,63684 0 0 -123 344 344 346 346 255 0 1 -6,378732 0,951465 -0,1169639
2 93,78831 19,63684 0 0 -123 344 344 346 346 255 0 1 -5,307743 1,378482 -0,09863967
2 93,78878 19,63684 0 0 -123 344 344 346 346 255 0 1 -4,621303 0,6729875 -0,08215946
2 93,78926 19,63684 0 0 -123 344 344 346 346 255 0 1 -4,065408 0,309402 -0,06925544
2 93,78973 19,63684 0 0 -123 344 344 346 346 255 0 0 -3,331432 0,9646895 -0,06949533
2 93,79044 19,63684 0 0 -123 344 344 346 346 255 0 0 -2,40802 0,4442263 -0,06719166
2 93,7916 19,63684 0 0 -123 344 344 346 346 255 0 0 -1,038991 0,5581445 -0,08614796
2 93,79282 19,63684 0 0 -123 344 344 346 345 255 0 0 -0,0338352 0,8915071 -0,08359485
2 93,79417 19,63684 0 0 -123 344 344 346 345 255 0 0 0,9757681 0,01493758 -0,08191311
2 93,79543 19,63684 0 0 -123 344 344 346 345 255 0 0 2,238202 -0,2840975 -0,08002757
2 93,79684 19,63684 0 0 -123 344 344 345 345 255 0 0 3,556669 -0,2857381 -0,07249394
2 93,79783 19,63684 0 0 -123 344 344 345 345 255 0 -1 5,134074 -0,07337449 -0,066456
2 93,79855 19,63684 0 0 -123 344 344 345 345 255 0 -1 7,041755 0,1221452 -0,05902867
2 93,79883 19,63684 0 0 -123 344 344 345 345 255 0 -1 8,770952 0,0598194 -0,06223655
2 93,79907 19,63684 0 0 -123 344 344 345 345 255 0 -2 10,41255 0,7539856 -0,106005
2 93,79904 19,63684 0 0 -123 344 344 345 345 255 0 -2 12,50657 0,6878133 -0,1159858
2 93,7983 19,63684 0 0 -123 344 344 345 345 255 0 -3 13,12573 1,886621 -0,1310205
2 93,79762 19,63684 0 0 -123 344 344 345 345 255 0 -3 13,87359 1,182876 -0,1675325
2 93,79696 19,63684 0 0 -123 344 344 345 346 255 0 -3 14,69627 1,163642 -0,2041624
2 93,79613 19,63684 0 0 -123 344 344 345 346 255 0 -3 14,79484 2,96939 -0,2155909
2 93,79483 19,63684 0 0 -123 344 344 345 346 255 0 -3 14,7816 2,850137 -0,1904635
2 93,79352 19,63684 0 0 -123 344 344 345 346 255 0 -3 14,42428 2,003116 -0,1728994
2 93,79212 19,63684 0 0 -123 344 344 345 346 255 0 -3 13,50093 2,900342 -0,1739188
2 93,79111 19,63684 0 0 -123 344 344 345 346 255 0 -2 12,58214 2,096499 -0,1605295
2 93,79018 19,63684 0 0 -123 344 344 345 346 255 0 -2 11,46644 0,2877502 -0,1229256
2 93,78973 19,63684 0 0 -123 344 344 345 346 255 0 -2 9,940741 1,670775 -0,1268726
2 93,78994 19,63684 0 0 -123 344 344 345 346 255 0 -2 8,743184 0,917902 -0,1415912
2 93,79078 19,63684 0 0 -123 344 344 345 346 255 0 -1 7,453785 0,3804581 -0,1454741
2 93,7919 19,63684 0 0 -123 344 344 345 346 255 0 -1 6,547466 1,176266 -0,1477353
2 93,79289 19,63684 0 0 -123 344 344 345 346 255 0 -1 5,728152 0,7815247 -0,1187497
2 93,79393 19,63684 0 0 -123 344 344 345 346 255 0 -1 4,865977 0,4569767 -0,09981561
2 93,79516 19,63684 0 0 -123 344 344 345 346 255 0 0 4,028512 1,209143 -0,1122936
2 93,79663 19,63684 0 0 -123 344 344 345 346 255 0 0 3,44681 0,686074 -0,1126136
2 93,79835 19,63684 0 0 -123 344 344 345 346 255 0 0 3,323187 0,2392401 -0,1224779
2 93,80037 19,63684 0 0 -123 344 344 345 346 255 0 0 3,343313 0,4000137 -0,1432101
2 93,80259 19,63684 0 0 -123 344 344 345 346 255 0 0 3,576596 0,2777224 -0,1540644
2 93,80506 19,63684 0 0 -123 344 344 345 346 255 0 0 4,037721 0,2420005 -0,1478102
2 93,80698 19,63684 0 0 -123 344 344 345 346 255 0 -1 4,522031 1,153935 -0,15398
2 93,809 19,63684 0 0 -123 344 344 345 346 255 0 -1 5,434557 1,030455 -0,1514614
2 93,81061 19,63684 0 0 -123 344 344 345 346 255 0 -1 6,617301 1,195886 -0,1341551
2 93,81192 19,63684 0 0 -123 344 344 345 346 255 0 -1 7,617089 2,190772 -0,1176458
2 93,81287 19,63684 0 0 -123 344 344 345 345 255 0 -2 9,174367 1,707252 -0,1295868
2 93,81378 19,63684 0 0 -123 344 344 345 345 255 0 -2 11,30101 0,3879778 -0,143619
2 93,81377 19,63684 0 0 -123 344 344 345 346 255 0 -3 12,73934 2,010079 -0,1402543
2 93,81258 19,63684 0 0 -123 345 345 345 346 255 0 -3 14,77621 2,152051 -0,1074238
2 93,81032 19,63684 0 0 -123 345 345 345 346 255 0 -3 16,98095 2,417761 -0,08589248
2 93,80633 19,63684 0 0 -123 345 345 345 346 255 0 -4 18,85577 5,235518 -0,1009704
2 93,80033 19,63684 0 0 -123 345 345 345 346 255 0 -4 21,81129 5,616068 -0,04467492
2 93,7917 19,63684 0 0 -123 345 345 345 346 255 0 -5 24,48681 4,864248 0,02777285
2 93,77872 19,63684 0 0 -123 345 346 345 346 255 0 -5 26,10403 13,09421 -0,006844964
2 93,75582 19,63684 0 0 -123 345 346 346 347 255 0 -5 26,46421 10,73081 0,4717785
2 93,73624 19,63684 0 0 -123 345 346 346 347 255 0 -5 26,70054 10,41164 0,7511355
2 93,72272 19,63684 0 0 -123 346 346 346 347 255 0 -5 25,74679 8,902835 0,07937707
2 93,7091 19,63684 0 0 -123 346 346 346 348 255 0 -5 25,18186 5,136319 0,07995247
2 93,69624 19,63684 0 0 -123 346 347 346 348 255 0 -5 24,00592 2,396613 0,04921909
2 93,68456 19,63684 0 0 -123 346 347 346 348 255 0 -5 22,93852 3,876782 0,03282187
2 93,67454 19,63684 0 0 -123 346 347 347 349 255 0 -5 22,3668 2,01222 -0,03606911
2 93,66692 19,63684 0 0 -123 346 347 347 349 255 0 -4 21,64713 3,214673 -0,1068622
2 93,659 19,63684 0 0 -123 346 347 347 349 255 0 -4 20,31915 6,496614 -0,08657543
2 93,65315 19,63684 0 0 -123 346 347 347 349 255 0 -4 19,36951 5,258205 -0,1178323
2 93,64764 19,63684 0 0 -123 346 347 347 349 255 0 -3 17,67583 5,719475 -0,1115886
2 93,64426 19,63684 0 0 -123 346 347 347 349 255 0 -3 15,30418 9,990706 -0,08268305
2 93,64066 19,63684 0 0 -123 346 347 347 349 255 0 -3 14,51302 6,727005 -0,04321142
2 93,63599 19,63684 0 0 -123 346 347 347 349 255 0 -2 13,58484 4,133153 0,06540892
2 93,63074 19,63684 0 0 -123 346 347 346 349 255 0 -2 12,5106 4,448642 0,1493514
2 93,62572 19,63684 0 0 -123 346 347 346 349 255 0 -2 12,1357 2,50915 0,1414481
2 93,6217 19,63684 0 0 -123 346 347 346 349 255 0 -2 12,19802 1,240984 0,06050729
2 93,61927 19,63684 0 0 -123 346 347 346 348 255 0 -3 12,54393 3,339 -0,0486562
2 93,6187 19,63684 0 0 -123 346 347 346 348 255 0 -3 13,4282 2,910784 -0,1572048
2 93,6189 19,63684 0 0 -123 346 346 346 348 255 0 -3 14,63469 3,324102 -0,202258
2 93,619 19,63684 0 0 -123 346 346 346 348 255 0 -3 13,25549 7,83269 -0,2520202
2 93,61913 19,63684 0 0 -123 346 346 346 348 255 0 -3 13,34097 6,222028 -0,1897107
2 93,61885 19,63684 0 0 -123 346 346 346 348 255 0 -3 13,13922 6,333273 -0,174498
2 93,61783 19,63684 0 0 -123 346 346 346 348 255 0 -3 11,87517 6,431667 -0,1639033
2 93,6164 19,63684 0 0 -123 346 346 346 348 255 0 -2 11,16132 4,919193 -0,1222022
2 93,61552 19,63684 0 0 -123 345 346 346 348 255 0 -2 9,903845 2,599582 -0,05153404
2 93,61654 19,63684 0 0 -123 345 346 346 348 255 0 -2 8,812224 4,391168 -0,2258575
2 93,6181 19,63684 0 0 -123 345 346 346 348 255 0 -2 8,673294 3,947655 -0,2484891
2 93,61991 19,63684 0 0 -123 345 346 346 348 255 0 -1 8,876412 4,186409 -0,2282553
2 93,62219 19,63684 0 0 -123 345 346 346 348 255 0 -1 8,696661 6,092722 -0,2187051
2 93,62357 19,63684 0 0 -123 345 346 346 348 255 0 -1 8,84154 6,882256 -0,184763
2 93,62399 19,63684 0 0 -123 345 346 346 347 255 0 -2 9,635111 5,548675 -0,1273414
2 93,62326 19,63684 0 0 -123 345 346 346 347 255 0 -2 10,22003 6,462471 -0,04589932
2 93,62232 19,63684 0 0 -123 345 346 346 347 255 0 -2 11,14238 5,041181 -0,05410811
2 93,62174 19,63684 0 0 -123 345 346 346 347 255 0 -2 12,90656 3,253878 -0,1130721
2 93,62073 19,63684 0 0 -123 345 346 346 347 255 0 -3 13,73369 7,289071 -0,1051654
2 93,61948 19,63684 0 0 -123 345 346 346 347 255 0 -3 15,95247 4,763685 -0,1418277
2 93,61603 19,63684 0 0 -123 345 346 346 347 255 0 -3 18,72711 5,280774 -0,03512084
2 93,61195 19,63684 0 0 -123 345 346 346 347 255 0 -4 19,49559 6,654131 -0,05102011
2 93,60474 19,63684 0 0 -123 345 346 346 347 255 0 -4 22,15838 8,65462 0,03028418
2 93,59331 19,63684 0 0 -123 346 346 346 347 255 0 -4 23,96408 5,753742 0,2572856
