7 31,35614 40,3147 23,51868 14,66492 78,49829 371 359 393 377 220 0 -13 -15,43943 2,783691 -9,470576
7 31,44982 40,3147 23,51868 14,66492 78,49829 370 359 394 378 224 0 -15 -14,98713 2,452473 -9,128176
7 31,53771 40,3147 23,51868 14,66492 78,49829 370 359 395 379 228 0 -18 -14,17351 1,833161 -8,56129
7 31,61868 40,3147 23,51868 14,66492 78,49829 369 359 396 380 232 0 -21 -13,01579 1,120657 -7,847538
7 31,69316 40,3147 23,51868 14,66492 78,49829 368 359 396 379 237 0 -25 -11,53208 0,3779503 -7,108119
7 31,76325 40,3147 23,51868 14,66492 78,49829 368 359 396 379 241 0 -28 -9,905416 -0,5378425 -6,449259
7 31,82722 40,3147 23,51868 14,66492 78,49829 367 359 396 379 245 0 -31 -9,158407 -1,808991 -5,950553
7 31,88738 40,3147 23,51868 14,66492 78,49829 367 359 396 379 249 0 -33 -8,861376 -2,939411 -5,587698
7 31,94358 40,3147 23,51868 14,66492 78,49829 367 359 396 379 254 0 -34 -8,559815 -3,71875 -5,273902
7 31,98595 40,3147 23,51868 14,66492 78,49829 366 359 395 378 255 0 -34 -10,10308 -2,738413 -4,659019
7 32,03249 40,3147 23,51868 14,66492 78,49829 366 359 395 379 255 0 -34 -10,83253 -2,089546 -5,181027
7 32,08683 40,3147 23,51868 14,66492 78,49829 367 360 395 379 255 0 -32 -11,45316 -1,645582 -5,747826
7 32,14823 40,3147 23,51868 14,66492 78,49829 367 359 394 378 255 0 -29 -12,07775 -0,9730181 -6,373946
7 32,22063 40,3147 23,51868 14,66492 78,49829 367 359 394 378 255 0 -26 -12,32796 -0,7428584 -7,021151
7 32,30387 40,3147 23,51868 14,66492 78,49829 367 359 396 379 255 0 -24 -12,24933 -0,4862153 -7,649665
7 32,3968 40,3147 23,51868 14,66492 78,49829 367 359 397 379 255 0 -21 -12,45504 -0,07709233 -8,273749
7 32,49533 40,3147 23,51868 14,66492 78,49829 367 359 397 379 255 0 -20 -12,58529 0,4109666 -8,632327
7 32,59978 40,3147 23,51868 14,66492 78,49829 367 359 397 379 255 0 -19 -12,6427 0,679099 -8,951655
7 32,70821 40,3147 23,51868 14,66492 78,49829 367 359 397 380 255 0 -19 -12,31548 0,8761485 -9,127477
7 32,81921 40,3147 23,51868 14,66492 78,49829 366 359 398 380 255 0 -20 -11,63288 0,8639749 -9,135033
7 32,93079 40,3147 23,51868 14,66492 78,49829 366 359 398 380 255 0 -22 -10,81695 0,5817765 -8,97207
7 33,0412 40,3147 23,51868 14,66492 78,49829 366 359 398 381 255 0 -24 -10,13401 0,28472 -8,707408
7 33,14891 40,3147 23,51868 14,66492 78,49829 365 359 398 382 255 0 -27 -8,549057 -0,06747574 -8,233769
7 33,2491 40,3147 23,51868 14,66492 78,49829 364 359 399 382 255 0 -29 -9,098963 -0,01095048 -7,686634
7 33,34222 40,3147 23,51868 14,66492 78,49829 364 358 399 382 255 0 -31 -9,970999 0,07632867 -7,51063
7 33,43615 40,3147 23,51868 14,66492 78,49829 364 358 398 382 255 0 -32 -10,95468 -0,1448356 -7,605741
7 33,52891 40,3147 23,51868 14,66492 78,49829 364 359 397 382 255 0 -32 -11,32974 -0,2340797 -7,486709
7 33,62091 40,3147 23,51868 14,66492 78,49829 363 358 397 382 255 0 -31 -11,51792 -0,4898148 -7,365432
7 33,71249 40,3147 23,51868 14,66492 78,49829 363 358 397 382 255 0 -29 -11,30499 -0,8089638 -7,204655
7 33,80498 40,3147 23,51868 14,66492 78,49829 364 358 397 380 255 0 -27 -11,29147 -0,9825015 -7,221264
7 33,89831 40,3147 23,51868 14,66492 78,49829 364 358 396 380 255 0 -23 -11,02052 -1,116435 -7,108745
7 33,99299 40,3147 23,51868 14,66492 78,49829 364 358 396 380 255 0 -19 -10,8149 -1,105707 -7,099481
7 34,0919 40,3147 23,51868 14,66492 78,49829 364 358 396 379 255 0 -16 -10,81119 -0,8869306 -7,300843
7 34,19382 40,3147 23,51868 14,66492 78,49829 364 358 395 379 255 0 -13 -10,86864 -0,7718394 -7,426885
7 34,2996 40,3147 23,51868 14,66492 78,49829 364 357 395 379 255 0 -11 -10,78355 -0,5611091 -7,576817
7 34,40992 40,3147 23,51868 14,66492 78,49829 365 357 394 379 255 0 -9 -10,50627 -0,5068124 -7,771977
7 34,52258 40,3147 23,51868 14,66492 78,49829 364 357 393 378 255 0 -8 -10,19868 -0,346119 -7,790525
7 34,63836 40,3147 23,51868 14,66492 78,49829 364 357 393 378 255 0 -7 -10,24999 -0,220728 -7,959261
7 34,75608 40,3147 23,51868 14,66492 78,49829 364 357 393 379 255 0 -6 -10,19613 -0,2366259 -8,034386
7 34,8753 40,3147 23,51868 14,66492 78,49829 364 357 392 378 255 0 -5 -10,16546 -0,04131944 -8,089333
7 34,99642 40,3147 23,51868 14,66492 78,49829 364 357 391 377 255 0 -4 -10,03107 0,07015039 -8,133471
7 35,11866 40,3147 23,51868 14,66492 78,49829 363 357 391 377 255 0 -4 -9,969021 0,1192777 -8,12086
7 35,23875 40,3147 23,51868 14,66492 78,49829 363 357 390 377 255 0 -4 -9,760766 0,2792224 -7,911208
7 35,35708 40,3147 23,51868 14,66492 78,49829 363 356 390 377 255 0 -3 -9,577189 0,356659 -7,77336
7 35,47449 40,3147 23,51868 14,66492 78,49829 363 356 389 376 255 0 -3 -9,365741 0,4490473 -7,649235
7 35,59176 40,3147 23,51868 14,66492 78,49829 362 356 388 376 255 0 -3 -9,141439 0,4492726 -7,603728
7 35,70797 40,3147 23,51868 14,66492 78,49829 362 356 387 375 255 0 -2 -8,740732 0,3675347 -7,481807
7 35,82417 40,3147 23,51868 14,66492 78,49829 362 356 387 375 255 0 -2 -8,305808 0,3106944 -7,411866
7 35,94054 40,3147 23,51868 14,66492 78,49829 361 356 386 374 255 0 -2 -8,113585 0,1076859 -7,364678
7 36,05594 40,3147 23,51868 14,66492 78,49829 361 356 385 374 255 0 -2 -7,2077 -0,04041339 -7,249801
7 36,17133 40,3147 23,51868 14,66492 78,49829 361 356 384 374 255 0 -2 -6,490787 -0,04975645 -7,201223
7 36,28645 40,3147 23,51868 14,66492 78,49829 361 355 383 373 255 0 -2 -5,735855 -0,09868854 -7,149621
7 36,4005 40,3147 23,51868 14,66492 78,49829 360 355 383 372 255 0 -2 -5,142981 -0,1160242 -7,000323
7 36,51431 40,3147 23,51868 14,66492 78,49829 360 355 382 372 255 0 -3 -5,890418 -0,1850015 -6,976573
7 36,62788 40,3147 23,51868 14,66492 78,49829 360 355 381 372 255 0 -3 -6,215863 -0,3461391 -6,929135
7 36,74119 40,3147 23,51868 14,66492 78,49829 359 355 380 371 255 0 -3 -5,264032 -0,5384476 -6,916983
7 36,85522 40,3147 23,51868 14,66492 78,49829 359 355 380 371 255 0 -2 -4,570167 -0,4985557 -6,951288
7 36,9697 40,3147 23,51868 14,66492 78,49829 359 355 379 370 255 0 -2 -4,137016 -0,4539948 -6,960946
7 37,08321 40,3147 23,51868 14,66492 78,49829 358 355 378 370 255 0 -1 -3,766795 -0,3966561 -6,838033
7 37,1958 40,3147 23,51868 14,66492 78,49829 358 355 377 369 255 0 -1 -3,41686 -0,328403 -6,801813
7 37,30695 40,3147 23,51868 14,66492 78,49829 358 355 377 369 255 0 -1 -3,048666 -0,4268274 -6,691617
7 37,41616 40,3147 23,51868 14,66492 78,49829 358 354 376 369 255 0 0 -2,748274 -0,4610038 -6,554401
7 37,52511 40,3147 23,51868 14,66492 78,49829 357 354 375 368 255 0 0 -2,470903 -0,4845283 -6,566433
7 37,63427 40,3147 23,51868 14,66492 78,49829 357 354 375 368 255 0 0 -2,227376 -0,5761145 -6,574616
7 37,74331 40,3147 23,51868 14,66492 78,49829 357 354 374 367 255 0 0 -2,024329 -0,578903 -6,540977
7 37,85349 40,3147 23,51868 14,66492 78,49829 357 354 373 367 255 0 0 -1,861022 -0,5590488 -6,632566
7 37,96419 40,3147 23,51868 14,66492 78,49829 357 354 373 367 255 0 0 -1,701304 -0,5432746 -6,654082
7 38,07461 40,3147 23,51868 14,66492 78,49829 356 354 372 366 255 0 0 -1,566017 -0,5210875 -6,614474
7 38,18591 40,3147 23,51868 14,66492 78,49829 356 354 372 366 255 0 0 -1,443928 -0,4429722 -6,694824
7 38,29733 40,3147 23,51868 14,66492 78,49829 356 354 371 366 255 0 0 -1,328518 -0,387791 -6,691544
7 38,40823 40,3147 23,51868 14,66492 78,49829 356 354 371 366 255 0 0 -1,232545 -0,3508253 -6,646944
7 38,51929 40,3147 23,51868 14,66492 78,49829 356 354 370 365 255 0 0 -1,138708 -0,2440458 -6,662048
7 38,62989 40,3147 23,51868 14,66492 78,49829 356 354 370 365 255 0 0 -1,050678 -0,08830965 -6,627
7 38,73982 40,3147 23,51868 14,66492 78,49829 355 354 369 365 255 0 0 -0,971295 0,01228048 -6,591595
7 38,84995 40,3147 23,51868 14,66492 78,49829 355 353 369 365 255 0 0 -0,8879323 0,1039318 -6,611582
7 38,96022 40,3147 23,51868 14,66492 78,49829 355 353 368 364 255 0 0 -0,8041055 0,1967615 -6,615467
7 39,07131 40,3147 23,51868 14,66492 78,49829 355 353 368 364 255 0 0 -0,732435 0,3293077 -6,674541
7 39,18323 40,3147 23,51868 14,66492 78,49829 355 353 368 364 255 0 0 -0,6638047 0,4470238 -6,723004
7 39,29512 40,3147 23,51868 14,66492 78,49829 355 353 367 364 255 0 0 -0,5953822 0,5464283 -6,712135
7 39,40675 40,3147 23,51868 14,66492 78,49829 355 353 367 363 255 0 0 -0,5383871 0,6503505 -6,695381
7 39,51752 40,3147 23,51868 14,66492 78,49829 355 353 366 363 255 0 0 -0,634416 0,7338814 -6,645581
7 39,62698 40,3147 23,51868 14,66492 78,49829 354 353 366 363 255 0 0 -0,8365784 0,7797868 -6,563223
7 39,73536 40,3147 23,51868 14,66492 78,49829 354 353 366 363 255 0 0 -1,056087 0,7961577 -6,492424
7 39,84275 40,3147 23,51868 14,66492 78,49829 354 353 365 362 255 0 0 -1,330851 0,8514518 -6,431885
7 39,94915 40,3147 23,51868 14,66492 78,49829 354 353 365 362 255 0 1 -1,616416 0,8632248 -6,377526
7 40,05465 40,3147 23,51868 14,66492 78,49829 354 353 365 362 255 0 1 -1,88203 0,8776029 -6,31442
7 40,15926 40,3147 23,51868 14,66492 78,49829 354 353 364 362 255 0 2 -2,153121 0,9291698 -6,265361
7 40,26323 40,3147 23,51868 14,66492 78,49829 354 353 364 362 255 0 2 -2,453888 0,9516924 -6,234182
7 40,36671 40,3147 23,51868 14,66492 78,49829 354 353 363 361 255 0 3 -2,568963 0,9742862 -6,213922
7 40,47023 40,3147 23,51868 14,66492 78,49829 354 353 363 361 255 0 3 -2,389286 1,034381 -6,215507
7 40,56365 40,3147 23,51868 14,66492 78,49829 354 353 363 361 255 0 4 -2,319928 1,127224 -6,232699
7 40,67757 40,3147 23,51868 14,66492 78,49829 354 353 363 361 255 0 4 -2,300286 1,125119 -6,23044
7 40,78127 40,3147 23,51868 14,66492 78,49829 354 353 362 361 255 0 4 -2,320045 1,042147 -6,243592
7 40,88491 40,3147 23,51868 14,66492 78,49829 353 353 362 360 255 0 3 -2,373726 1,009331 -6,237638
7 40,98866 40,3147 23,51868 14,66492 78,49829 353 353 362 360 255 0 3 -2,432739 1,027444 -6,246666
7 41,09262 40,3147 23,51868 14,66492 78,49829 353 353 362 360 255 0 2 -2,479189 1,084425 -6,272094
7 41,19667 40,3147 23,51868 14,66492 78,49829 353 353 361 360 255 0 2 -2,477743 1,09033 -6,270676
7 41,3007 40,3147 23,51868 14,66492 78,49829 353 353 361 360 255 0 1 -2,450091 1,20663 -6,266767
7 41,40432 40,3147 23,51868 14,66492 78,49829 353 353 361 360 255 0 1 -2,291807 1,37417 -6,246002
7 41,50734 40,3147 23,51868 14,66492 78,49829 353 352 361 360 255 0 0 -2,487303 1,407219 -6,22018
7 41,60917 40,3147 23,51868 14,66492 78,49829 353 352 360 359 255 0 0 -2,635533 1,465116 -6,124568
7 41,7101 40,3147 23,51868 14,66492 78,49829 353 352 360 359 255 0 0 -2,972757 1,545956 -6,081869
7 41,81009 40,3147 23,51868 14,66492 78,49829 353 352 360 359 255 0 0 -3,290061 1,507038 -6,021279
7 41,90868 40,3147 23,51868 14,66492 78,49829 353 352 360 359 255 0 0 -3,599949 1,594025 -5,947505
7 42,00694 40,3147 23,51868 14,66492 78,49829 353 352 360 359 255 0 0 -3,798653 1,509207 -5,933872
7 42,104 40,3147 23,51868 14,66492 78,49829 353 352 360 359 255 0 1 -4,0845 1,579149 -5,836372
7 42,20051 40,3147 23,51868 14,66492 78,49829 353 352 359 358 255 0 1 -4,366182 1,697615 -5,826445
7 42,29744 40,3147 23,51868 14,66492 78,49829 353 352 359 358 255 0 2 -4,610198 1,678715 -5,864457
7 42,3831 40,3147 23,51868 14,66492 78,49829 353 352 359 358 255 0 3 -5,102756 1,781892 -5,750767
7 42,48904 40,3147 23,51868 14,66492 78,49829 353 352 359 358 255 0 3 -5,362287 1,714412 -5,851641
7 42,58471 40,3147 23,51868 14,66492 78,49829 353 352 359 358 255 0 4 -5,896384 1,942909 -5,776963
7 42,67982 40,3147 23,51868 14,66492 78,49829 353 352 359 358 255 0 5 -6,478541 2,059239 -5,808343
7 42,77663 40,3147 23,51868 14,66492 78,49829 353 352 359 358 255 0 5 -6,814739 1,87027 -5,956405
7 42,87085 40,3147 23,51868 14,66492 78,49829 353 352 358 358 255 0 6 -7,310086 1,777007 -5,749761
7 42,96704 40,3147 23,51868 14,66492 78,49829 353 353 358 358 255 0 7 -7,538367 1,501257 -5,94908
7 43,0611 40,3147 23,51868 14,66492 78,49829 353 353 358 358 255 0 7 -7,504323 1,529246 -5,738994
7 43,15354 40,3147 23,51868 14,66492 78,49829 353 352 358 358 255 0 7 -7,712886 1,299914 -5,733543
7 43,24566 40,3147 23,51868 14,66492 78,49829 353 353 358 358 255 0 7 -7,738306 1,154943 -5,692644
7 43,333 40,3147 23,51868 14,66492 78,49829 353 353 358 358 255 0 7 -7,842508 0,8103417 -5,411948
7 43,41995 40,3147 23,51868 14,66492 78,49829 353 353 358 358 255 0 7 -7,862916 0,6564771 -5,439381
7 43,50516 40,3147 23,51868 14,66492 78,49829 353 352 358 358 255 0 7 -7,862726 0,5340716 -5,276527
7 43,58918 40,3147 23,51868 14,66492 78,49829 353 352 358 358 255 0 6 -7,868795 0,4949477 -5,309486
7 43,6755 40,3147 23,51868 14,66492 78,49829 353 352 359 358 255 0 6 -8,13448 0,4722 -5,513058
7 43,75998 40,3147 23,51868 14,66492 78,49829 353 352 359 358 255 0 5 -8,51897 0,1814068 -5,347042
7 43,8462 40,3147 23,51868 14,66492 78,49829 353 353 359 358 255 0 5 -8,977318 0,3333998 -5,509855
7 43,93323 40,3147 23,51868 14,66492 78,49829 353 353 359 358 255 0 5 -9,348589 0,3809381 -5,52122
7 44,01033 40,3147 23,51868 14,66492 78,49829 354 353 359 358 255 0 5 -9,922644 0,5201613 -5,511323
7 44,10596 40,3147 23,51868 14,66492 78,49829 354 353 359 358 255 0 5 -10,22878 0,6556492 -5,643784
7 44,19046 40,3147 23,51868 14,66492 78,49829 354 353 359 358 255 0 6 -10,57978 0,7358664 -5,451221
7 44,27408 40,3147 23,51868 14,66492 78,49829 355 353 360 359 255 0 6 -11,07619 1,049844 -5,457654
7 44,35709 40,3147 23,51868 14,66492 78,49829 355 353 360 359 255 0 7 -11,38875 1,2622 -5,421076
7 44,43752 40,3147 23,51868 14,66492 78,49829 355 353 360 359 255 0 7 -11,81517 1,301832 -5,314732
7 44,50988 40,3147 23,51868 14,66492 78,49829 356 353 360 359 255 0 8 -12,11184 1,530212 -5,372183
7 44,59635 40,3147 23,51868 14,66492 78,49829 356 353 361 359 255 0 8 -12,42129 1,564269 -5,21727
7 44,67349 40,3147 23,51868 14,66492 78,49829 357 353 361 359 255 0 9 -12,80007 1,710323 -5,233157
7 44,75028 40,3147 23,51868 14,66492 78,49829 357 353 361 359 255 0 10 -12,90437 1,763325 -5,266397
7 44,82567 40,3147 23,51868 14,66492 78,49829 357 353 361 359 255 0 10 -12,83047 1,700945 -5,156983
7 44,90177 40,3147 23,51868 14,66492 78,49829 358 353 361 359 255 0 10 -12,89141 1,783762 -5,230762
7 44,974 40,3147 23,51868 14,66492 78,49829 358 354 362 360 76 0 10 -12,96934 1,765409 -5,186087
7 44,96098 40,3147 23,51868 14,66492 78,49829 358 354 362 360 76 0 10 -14,06461 1,688322 0,7063496
7 44,94075 40,3147 23,51868 14,66492 78,49829 358 354 362 360 76 0 9 -14,23351 1,807003 1,623834
7 44,92447 40,3147 23,51868 14,66492 78,49829 359 354 362 360 76 0 9 -14,29009 1,773419 0,7195669
7 44,90938 40,3147 23,51868 14,66492 78,49829 359 354 362 360 217 0 8 -14,23248 2,03092 -0,1468882
7 44,9068 40,3147 23,51868 14,66492 78,49829 359 354 363 360 255 0 8 -14,1003 2,156977 -0,7450349
7 44,90589 40,3147 23,51868 14,66492 78,49829 359 354 363 360 255 0 7 -13,88045 2,283106 -1,483687
7 44,9448 40,3147 23,51868 14,66492 78,49829 359 354 363 360 255 0 7 -13,64386 2,475053 -2,785847
7 45,01157 40,3147 23,51868 14,66492 78,49829 359 354 363 360 255 0 6 -12,93935 2,450588 -5,213849
7 45,10325 40,3147 23,51868 14,66492 78,49829 359 354 364 360 255 0 6 -12,48394 2,284509 -6,444111
7 45,22477 40,3147 23,51868 14,66492 78,49829 359 354 364 361 255 0 5 -11,60556 2,231963 -8,205533
7 45,36796 40,3147 23,51868 14,66492 78,49829 359 354 365 362 255 0 4 -10,80508 1,909906 -9,467637
7 45,52538 40,3147 23,51868 14,66492 78,49829 359 354 366 362 255 0 3 -10,29853 2,014082 -10,02064
7 45,63653 40,3147 23,51868 14,66492 78,49829 359 354 366 362 255 0 3 -11,83189 1,629812 -6,50374
7 45,74456 40,3147 23,51868 14,66492 78,49829 358 354 367 363 255 0 2 -11,62286 1,513871 -7,263452
7 45,86507 40,3147 23,51868 14,66492 78,49829 358 354 367 364 255 0 1 -11,43372 1,888493 -8,06111
7 45,97132 40,3147 23,51868 14,66492 78,49829 358 354 366 363 255 0 1 -12,08794 1,977878 -6,963241
7 46,04719 40,3147 23,51868 14,66492 78,49829 358 354 367 363 255 0 1 -12,73235 2,020622 -5,007539
7 46,10903 40,3147 23,51868 14,66492 78,49829 359 354 367 364 255 0 1 -12,85493 2,014414 -4,317867
7 46,17457 40,3147 23,51868 14,66492 78,49829 359 354 366 363 255 0 2 -12,50483 2,023087 -4,625157
7 46,24667 40,3147 23,51868 14,66492 78,49829 359 354 367 363 255 0 3 -12,21095 1,914639 -4,985752
7 46,32261 40,3147 23,51868 14,66492 78,49829 359 354 367 363 255 0 3 -11,88663 1,678272 -5,131528
7 46,39695 40,3147 23,51868 14,66492 78,49829 360 354 366 363 255 0 4 -11,80458 1,534244 -4,950632
7 46,47033 40,3147 23,51868 14,66492 78,49829 360 354 367 362 255 0 5 -11,76782 1,35212 -4,915867
7 46,54349 40,3147 23,51868 14,66492 78,49829 360 354 367 363 255 0 5 -11,83426 1,066809 -4,930064
7 46,61782 40,3147 23,51868 14,66492 78,49829 360 354 366 362 255 0 6 -11,8535 0,8999029 -5,016171
7 46,69344 40,3147 23,51868 14,66492 78,49829 360 354 366 362 255 0 7 -11,85094 0,7151547 -5,081794
7 46,76787 40,3147 23,51868 14,66492 78,49829 361 354 367 363 255 0 7 -11,93013 0,6930115 -5,007811
7 46,84166 40,3147 23,51868 14,66492 78,49829 361 354 366 362 255 0 8 -12,01433 0,6973253 -4,977315
7 46,9133 40,3147 23,51868 14,66492 78,49829 361 354 366 362 255 0 9 -12,17907 0,7489179 -4,846663
7 46,97704 40,3147 23,51868 14,66492 78,49829 361 354 367 362 255 0 9 -12,3816 0,8235416 -4,846438
7 47,05381 40,3147 23,51868 14,66492 78,49829 362 354 366 362 255 0 10 -12,58804 0,9311066 -4,783823
7 47,12212 40,3147 23,51868 14,66492 78,49829 362 354 366 362 255 0 10 -12,48493 0,9602736 -4,778877
7 47,19022 40,3147 23,51868 14,66492 78,49829 362 354 367 362 255 0 11 -12,86462 0,9708214 -4,766819
7 47,25732 40,3147 23,51868 14,66492 78,49829 363 354 366 362 255 0 11 -12,792 0,8318748 -4,704234
7 47,32474 40,3147 23,51868 14,66492 78,49829 363 355 367 362 255 0 11 -12,84612 0,774175 -4,761182
7 47,39171 40,3147 23,51868 14,66492 78,49829 363 355 367 362 255 0 11 -12,79587 0,5965823 -4,746002
7 47,4586 40,3147 23,51868 14,66492 78,49829 363 355 367 362 255 0 11 -12,75636 0,3821999 -4,771571
7 47,52517 40,3147 23,51868 14,66492 78,49829 363 355 367 362 255 0 11 -12,75431 0,3228908 -4,775339
7 47,59179 40,3147 23,51868 14,66492 78,49829 363 355 367 362 255 0 10 -12,64029 0,09115741 -4,817973
7 47,6577 40,3147 23,51868 14,66492 78,49829 363 355 367 362 255 0 9 -12,71302 0,1252408 -4,787088
7 47,72429 40,3147 23,51868 14,66492 78,49829 363 355 368 363 255 0 9 -12,67998 0,04416646 -4,873489
7 47,7836 40,3147 23,51868 14,66492 78,49829 363 354 368 363 255 0 8 -12,79768 0,1787753 -4,828236
7 47,85666 40,3147 23,51868 14,66492 78,49829 363 355 368 363 255 0 7 -12,89364 0,264199 -4,940063
7 47,92318 40,3147 23,51868 14,66492 78,49829 363 354 369 363 255 0 7 -13,00962 0,3206401 -4,919638
7 47,9894 40,3147 23,51868 14,66492 78,49829 363 354 369 363 255 0 6 -13,27422 0,5263307 -4,979106
7 48,05636 40,3147 23,51868 14,66492 78,49829 363 355 369 363 255 0 5 -13,41621 0,5188012 -5,021654
7 48,12081 40,3147 23,51868 14,66492 78,49829 364 354 370 363 255 0 5 -13,84494 0,710331 -4,915893
7 48,18004 40,3147 23,51868 14,66492 78,49829 364 355 370 364 255 0 5 -14,00619 0,7048343 -5,02522
7 48,24898 40,3147 23,51868 14,66492 78,49829 364 355 370 364 255 0 5 -14,2844 0,9561057 -4,840558
7 48,31246 40,3147 23,51868 14,66492 78,49829 364 355 371 364 255 0 5 -14,3757 0,9897306 -4,976646
7 48,37369 40,3147 23,51868 14,66492 78,49829 365 355 371 364 255 0 5 -14,69715 1,135459 -4,775199
7 48,43481 40,3147 23,51868 14,66492 78,49829 365 355 371 364 255 0 6 -14,87514 1,103338 -4,912216
7 48,49516 40,3147 23,51868 14,66492 78,49829 366 355 371 364 255 0 6 -14,99365 1,158147 -4,811453
7 48,54776 40,3147 23,51868 14,66492 78,49829 366 355 372 364 255 0 7 -15,21726 1,196806 -4,765754
7 48,61298 40,3147 23,51868 14,66492 78,49829 367 355 372 364 255 0 8 -15,30245 1,113093 -4,796377
7 48,669 40,3147 23,51868 14,66492 78,49829 367 355 372 365 255 0 8 -15,27324 1,254046 -4,581732
7 48,72691 40,3147 23,51868 14,66492 78,49829 368 355 373 365 255 0 9 -15,37792 1,210573 -4,750692
7 48,78118 40,3147 23,51868 14,66492 78,49829 369 355 373 365 255 0 10 -15,46074 1,283238 -4,50591
7 48,83718 40,3147 23,51868 14,66492 78,49829 369 355 373 365 255 0 10 -15,42669 1,267553 -4,69331
7 48,89041 40,3147 23,51868 14,66492 78,49829 370 355 374 365 255 0 11 -15,50168 1,204343 -4,457428
7 48,94431 40,3147 23,51868 14,66492 78,49829 370 356 374 365 255 0 12 -15,61745 1,122557 -4,635864
7 48,99665 40,3147 23,51868 14,66492 78,49829 371 356 374 366 255 0 12 -15,62824 1,028649 -4,530158
7 49,04848 40,3147 23,51868 14,66492 78,49829 371 356 375 366 255 0 13 -15,22245 0,8561651 -4,568758
7 49,10107 40,3147 23,51868 14,66492 78,49829 372 356 375 366 255 0 13 -15,3524 0,7414368 -4,541416
7 49,15181 40,3147 23,51868 14,66492 78,49829 373 356 375 366 255 0 14 -15,26221 0,654548 -4,399946
7 49,19883 40,3147 23,51868 14,66492 78,49829 373 356 376 366 255 0 14 -15,25965 0,6681091 -4,549352
7 49,25478 40,3147 23,51868 14,66492 78,49829 373 356 376 366 255 0 13 -15,24274 0,548283 -4,439338
7 49,30674 40,3147 23,51868 14,66492 78,49829 373 356 376 367 255 0 13 -15,32384 0,6317717 -4,595006
7 49,35284 40,3147 23,51868 14,66492 78,49829 374 356 377 367 255 0 13 -15,27522 0,5473763 -4,549777
7 49,40985 40,3147 23,51868 14,66492 78,49829 374 356 377 367 255 0 12 -15,3029 0,557391 -4,643743
7 49,4617 40,3147 23,51868 14,66492 78,49829 374 356 377 367 255 0 11 -15,23468 0,519886 -4,618019
7 49,51287 40,3147 23,51868 14,66492 78,49829 374 356 378 367 255 0 11 -15,59264 0,6762561 -4,651001
7 49,5627 40,3147 23,51868 14,66492 78,49829 375 356 378 367 255 0 10 -16,26346 1,308815 -4,626499
7 49,60926 40,3147 23,51868 14,66492 78,49829 375 356 378 368 255 0 9 -17,3018 2,335217 -4,540052
7 49,65692 40,3147 23,51868 14,66492 78,49829 375 356 379 368 255 0 9 -17,64017 3,183282 -4,729528
7 49,70851 40,3147 23,51868 14,66492 78,49829 375 357 380 368 255 0 8 -17,24272 3,078179 -4,922489
7 49,7668 40,3147 23,51868 14,66492 78,49829 375 357 380 368 255 0 7 -17,24274 2,598861 -5,414146
7 49,82747 40,3147 23,51868 14,66492 78,49829 375 357 380 369 255 0 6 -16,81268 2,747365 -5,455063
7 49,88738 40,3147 23,51868 14,66492 78,49829 375 357 381 370 255 0 5 -16,09965 2,528923 -5,292156
7 49,94427 40,3147 23,51868 14,66492 78,49829 374 357 381 369 255 0 5 -15,24928 1,370763 -4,990176
7 49,99583 39,55481 23,51868 14,66492 78,49829 374 357 381 370 255 0 4 -14,00869 0,006172597 -4,4988
7 50,04272 39,55481 23,51868 14,66492 78,49829 374 357 382 370 255 0 4 -12,88644 -1,236672 -4,080761
7 50,08772 39,55481 23,51868 14,66492 78,49829 374 357 381 369 255 0 4 -11,85514 -2,223719 -3,885283
7 50,1326 39,55481 23,51868 14,66492 78,49829 374 357 382 369 255 0 3 -10,99561 -3,069632 -3,791746
7 50,17848 39,55481 23,51868 14,66492 78,49829 374 357 381 369 255 0 3 -10,44238 -3,489256 -3,780864
7 50,22533 39,55481 23,51868 14,66492 78,49829 374 357 381 369 255 0 3 -10,00999 -3,689139 -3,812217
7 50,2689 39,55481 23,51868 14,66492 78,49829 373 357 381 369 255 0 3 -11,67906 -2,286314 -3,692333
7 50,31625 39,55481 23,51868 14,66492 78,49829 373 357 380 368 255 0 2 -12,32528 -1,237183 -4,030219
7 50,37049 39,55481 23,51868 14,66492 78,49829 373 357 380 369 255 0 2 -12,91552 -0,4336473 -4,484022
7 50,43211 39,55481 23,51868 14,66492 78,49829 372 357 380 369 255 0 1 -13,55313 0,2116891 -4,991671
7 50,49913 39,55481 23,51868 14,66492 78,49829 372 357 380 369 255 0 1 -14,04073 0,4899249 -5,327826
7 50,56875 39,55481 23,51868 14,66492 78,49829 372 357 380 369 255 0 0 -14,08591 0,7532299 -5,457649
7 50,6386 39,55481 23,51868 14,66492 78,49829 372 357 380 369 255 0 0 -14,145 0,9326026 -5,45963
7 50,70706 39,55481 23,51868 14,66492 78,49829 372 357 381 369 255 0 0 -14,33645 1,177809 -5,364467
7 50,77251 39,55481 23,51868 14,66492 78,49829 372 357 380 369 255 0 0 -14,79026 1,518221 -5,207281
7 50,83572 39,55481 23,51868 14,66492 78,49829 372 357 380 369 255 0 0 -15,46724 1,846377 -5,109608
7 50,89691 39,55481 23,51868 14,66492 78,49829 372 357 381 369 255 0 1 -15,54017 2,322503 -4,963644
7 50,95671 39,55481 23,51868 14,66492 78,49829 372 357 380 369 255 0 1 -15,83531 2,646106 -4,894149
